,0
1342,9259.328380810792
1343,9737.542656704381
1344,9257.011112156199
1345,9338.248477722573
1346,9618.404173478923
1347,9667.661203368007
1348,9733.041645451876
1349,9461.759516753598
1350,9013.22746351953
1351,9121.989225597334
1352,9132.94963026703
1353,8688.541672960902
1354,8856.467872973262
1355,8800.020718462267
1356,9151.994277077441
1357,9519.561650869335
1358,9378.075863684613
1359,9646.698175869802
1360,9402.648038520849
1361,10144.119358085722
1362,9476.475553042921
1363,9607.20263314568
1364,9741.727599949292
1365,9573.381666130059
1366,9619.419422230581
1367,9701.633161873886
1368,9729.940685890759
1369,9722.613091404583
1370,9837.742975924124
1371,9240.01611848593
1372,9411.67090686593
1373,9425.039287764592
1374,9283.21771353437
1375,9378.787439252506
1376,9476.899230657376
1377,9406.571000262142
1378,9332.641510144036
1379,9253.60760621348
1380,9310.28631856961
1381,9238.392396564574
1382,9640.586400920853
1383,9571.151724643338
1384,9230.273786957792
1385,9194.894452546449
1386,9109.293545591836
1387,8960.299312173278
1388,9082.547769377185
1389,9139.91608465897
1390,9088.9930777673
1391,9190.46837363799
1392,9043.390830703976
1393,9027.95814823701
1394,9086.355797297534
1395,9044.492279821343
1396,9301.85783836715
1397,9210.126000826764
1398,9392.004265259828
1399,9192.11294139942
1400,9240.986295150946
1401,9190.052583638699
1402,9249.400126925248
1403,9192.201395369459
1404,9208.432980572192
1405,9148.001453601852
1406,9086.048180306187
1407,9109.036071296881
1408,9129.372033389649
1409,9168.954339880562
1410,9118.630228340176
1411,9345.130985353137
1412,9488.157674500007
1413,9562.88437715063
1414,9501.861279043085
1415,9655.962743279511
1416,9883.660727593959
1417,10960.632884907727
1418,10856.501716331528
1419,11018.96067223395
1420,11030.818011427866
1421,11251.841383111394
1422,11712.32148311375
1423,10994.868515120474
1424,11154.139747694988
1425,11107.484504007438
1426,11642.116074154621
1427,11663.7980014348
1428,11503.486730460972
1429,11658.690207215848
1430,11578.709789465765
1431,11778.550407228697
1432,11298.605926609056
1433,11472.3069877227
1434,11668.092244489824
1435,11665.173826879613
1436,11760.36494706994
1437,11798.57368172037
1438,12159.62813899218
1439,11851.524369109946
1440,11626.533526999565
1441,11752.573110091329
1442,11423.99421804881
1443,11578.114837922061
1444,11548.96221228061
1445,11655.176838061936
1446,11245.596645506845
1447,11370.7156312289
1448,11211.482709928036
1449,11435.472951714915
1450,11384.436701205554
1451,11601.430628343092
1452,11555.240753950144
1453,11807.38978186797
1454,11303.428639879981
1455,10127.737908194897
1456,10401.998175018189
1457,10100.401687645206
1458,10193.778656348106
1459,10304.15005532019
1460,10227.83
1461,10352.66
1462,10289.40697577888
1463,10331.227111371676
1464,10381.054303156809
1465,10267.996607820733
1466,10603.569560908258
1467,10711.528476442712
1468,10869.58388948
1469,10865.180346614863
1470,10853.44695565922
1471,10998.41005432854
1472,10841.670746221263
1473,10365.444712749766
1474,10464.780211307023
1475,10173.752001449933
1476,10659.807130216359
1477,10621.287398168082
1478,10659.778960162206
1479,10700.464405973735
1480,10620.789351610665
1481,10765.138343099457
1482,10704.042002851116
1483,10549.614892788686
1484,10506.556401615342
1485,10483.849084364007
1486,10602.421349500999
1487,10714.384919933787
1488,10534.511236554223
1489,10599.83195812329
1490,10845.212285429328
1491,10980.758698396516
1492,11212.119353151884
1493,11283.371561323325
1494,11440.55370268188
1495,11333.074804870186
1496,11336.037167764875
1497,11405.670161223623
1498,11236.123619696406
1499,11273.645005025512
1500,11409.964404278646
1501,11649.657761052356
1502,11809.498028720753
1503,12666.547136666193
1504,12815.061915763075
1505,12772.315548789742
1506,12944.010902047721
1507,12858.506900079394
1508,12895.455869908119
1509,13428.486254177269
1510,13093.312189056544
1511,13250.532641688746
1512,13348.514850844513
1513,13574.511927289224
1514,13527.282014496963
1515,13358.156896979868
1516,13769.470111266428
1517,13890.059352280747
1518,15173.75970559776
1519,15177.600974182009
1520,14507.686662774508
1521,15085.19868935279
1522,14942.294258240943
1523,14932.139517120011
1524,15276.486878674992
1525,15785.702299163526
1526,15823.33185750058
1527,15609.222543908269
1528,15502.665370268447
1529,16153.074736180683
1530,16952.920605361673
1531,17050.793514707326
1532,17068.987989283414
1533,17772.11141413034
1534,17781.947270238266
1535,17559.090591430486
1536,17540.230176774232
1537,18157.061964938726
1538,17813.948451755627
1539,16513.1049302835
1540,16502.5569352066
1541,16996.408408160303
1542,17372.29834275104
1543,18576.23462433386
1544,17856.0119766163
1545,18199.890588470185
1546,18378.05491296377
1547,17758.541335643946
1548,18143.310471303586
1549,18318.016639949397
1550,18164.05940639023
1551,17475.524689187856
1552,17665.25338431217
1553,17417.90002641328
1554,17240.10529303018
1555,17864.715396547293
1556,18150.72933676522
1557,18238.852026967572
1558,18366.51645878286
1559,19830.941231114848
1560,20874.08960440758
1561,21082.71927906613
1562,21567.996914337942
1563,21313.646114987547
1564,20803.41657254952
1565,21538.06003438888
1566,21152.745526480845
1567,21464.914798578386
1568,22107.845578514185
1569,23199.408133675755
1570,23080.404303309148
1571,23553.07978315525
1572,23751.8228956084
1573,24587.335433753087
1574,24656.196567728053
1575,24878.566468000077
1576,26299.998103684353
1577,26679.82283143913
1578,26222.848212975525
1579,27155.116999519258
1580,28339.15620845301
1581,29330.654224055852
1582,29745.380522103544
1583,29597.16772598718
1584,28872.971973831933
1585,27802.156100152675
1586,27139.600933692003
1587,28548.743664952744
1588,29212.495495313822
1589,28326.468416062675
1590,28017.911671709666
1591,27905.59203179239
1592,28248.06552134514
1593,27999.39605851624
1594,27799.65910655259
1595,25610.918014233586
1596,26680.566520868757
1597,26254.0245753073
1598,26338.94038654492
1599,26322.885709282265
1600,26464.858275002745
1601,25417.437067896146
1602,26865.055585920687
1603,27273.546160781156
1604,27275.236364030312
1605,26742.615008947458
1606,26919.590557155803
1607,27795.753610244872
1608,28658.33644362805
1609,28395.329550037644
1610,28887.462649688034
1611,29272.128119548393
1612,29128.478872204752
1613,31495.006810291696
1614,31556.75331538988
1615,31074.308460763652
1616,31935.270952631974
1617,31793.53952257504
1618,31717.536716471306
1619,32115.944665549472
1620,31919.3199411686
1621,32225.97915067389
1622,32922.24373073574
1623,32807.41132198805
1624,33715.27132000963
1625,33731.787986160394
1626,34013.9730526179
1627,33354.03206718258
1628,32156.200799735714
1629,32580.031659285527
1630,31614.07824878827
1631,31488.39924238966
1632,31437.409190769107
1633,31142.626476094556
1634,32338.801344357253
1635,32023.42744689931
1636,32545.31037733919
1637,32047.13085726548
1638,32151.42315855143
1639,32156.493768298904
1640,32707.020009801152
1641,32962.51338654798
1642,33509.52175168765
1643,33731.014999874445
1644,34064.83464879151
1645,33970.39735925031
1646,34669.255837898534
1647,34310.13948035242
1648,33683.59465751611
1649,33898.885986580666
1650,34271.40678269475
1651,34046.819335759836
1652,34121.55561622887
1653,34123.49371595457
1654,33999.76633090765
1655,33370.961142926135
1656,33427.16152776276
1657,33008.64466722829
1658,32763.592239352587
1659,33548.43699129623
1660,33704.999391463425
1661,33689.285008454935
1662,34039.78132943035
1663,34239.063053318896
1664,34239.96900226044
1665,34240.266478032296
1666,34292.23008672436
1667,33937.32346207082
1668,34145.34917076833
1669,34296.23248801836
1670,34111.639757167155
1671,33721.2794291593
1672,34116.74642458394
1673,34126.54058901172
1674,34421.0596319794
1675,34453.655765040465
1676,34431.45776236821
1677,35029.97450812484
1678,34940.54923461847
1679,34984.073095086416
1680,34701.322373941526
1681,34474.42272896177
1682,33780.30583382851
1683,33673.457945229835
1684,33829.58765336525
1685,33288.28992160339
1686,32835.41911662874
1687,32703.191136040732
1688,32457.85475401917
1689,32204.96879748471
1690,33340.143103683185
1691,33547.833025335196
1692,33510.040080684055
1693,33240.898876101375
1694,34070.80670027187
1695,34081.94175927731
1696,33849.17372861647
1697,33962.9379289107
1698,33167.938435846125
1699,34011.26422021058
1700,33814.30596238854
1701,33994.03090788218
1702,34274.196744858025
1703,34158.72881968865
1704,33708.826011619516
1705,33875.714426836894
1706,32187.89098385523
1707,32359.232521233054
1708,32412.620407863076
1709,31596.768313912577
1710,31516.26505995742
1711,30691.925892091822
1712,30480.105113698868
1713,28380.36561727178
1714,29784.327312172773
1715,28504.74204036637
1716,28601.221095432556
1717,27465.659169288945
1718,29055.10151514804
1719,28936.906728736692
1720,29251.46256782204
1721,28949.905518524873
1722,27862.609036364174
1723,27419.33858584473
1724,27860.51093073089
1725,28516.541912649816
1726,28260.21019509141
1727,28623.238809758233
1728,29223.423222720703
1729,28349.128407623033
1730,27796.053339621056
1731,27915.19689345626
1732,26915.944225346288
1733,26886.505391954648
1734,28527.397524718064
1735,28276.999547366366
1736,28517.569556225302
1737,27781.166029402484
1738,29179.16018003179
1739,29695.814748420948
1740,29579.001421465244
1741,28904.831178276367
1742,28807.989292912698
1743,27879.342048530823
1744,27793.44817301302
1745,27822.00584711077
1746,26053.548441122683
1747,26420.236909225012
1748,26988.34802533149
1749,27415.739579726192
1750,26031.039441052584
1751,26283.427351029623
1752,27417.94135115876
1753,27336.05663774796
1754,27928.258784165744
1755,27591.56804332944
1756,26925.94572137263
1757,27070.33640454157
1758,27437.26826191178
1759,27702.95018384452
1760,27021.40840088499
1761,27228.000817227217
1762,27062.342869975226
1763,26622.432543515104
1764,27053.13464267382
1765,26916.264237161464
1766,27235.34982095455
1767,26752.670591477774
1768,26533.083892556027
1769,26593.10639034007
1770,26078.980366011656
1771,25923.060243079137
1772,25972.116702182655
1773,26100.883146516393
1774,25620.072155031015
1775,25089.557919998777
1776,26262.838421850567
1777,26348.98920826224
1778,26946.25069640583
1779,27258.163057609498
1780,27726.570210850397
1781,28519.507655951
1782,29301.90499358987
1783,29513.901553120733
1784,29515.09370981247
1785,30258.129594184982
1786,30077.30263617289
1787,29513.175892525764
1788,29225.363576050735
1789,28834.464636607485
1790,29424.81882747286
1791,29817.5364256122
1792,30452.998760791063
1793,31002.94131877127
1794,30758.84892634109
1795,31486.51072195927
1796,31283.954510976026
1797,31284.828909456923
1798,30939.11699047879
1799,31888.66866864623
1800,31698.02501016304
1801,31683.07459902317
1802,31389.16853643385
1803,31007.18710933315
1804,31045.054422927253
1805,31596.245477707504
1806,32267.46575282552
1807,32169.127474185265
1808,32269.419627781546
1809,32315.584712526837
1810,31865.33259578621
1811,32179.15150625493
1812,31657.91986746706
1813,32200.306090121372
1814,32160.52321284489
1815,32137.707722585612
1816,31687.996470884715
1817,31709.70318781255
1818,32151.770213618594
1819,32267.776750223366
1820,32439.798876109515
1821,32418.617248991086
1822,32843.863372061525
1823,33045.752516162436
1824,31616.44453333709
1825,46368.69
