,GeoName,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
30,New Jersey,19762.9,20478.99641503034,21221.040139191384,21989.971357124472,22786.764320477858,23612.42858230357,24468.01027618187,25354.59344169398,26273.30139792251,27225.298166719796,28211.789947547513,29234.02664575616,30293.30345624082,31390.962504479703,32528.394547034673,33707.040733668415,34928.39443331075,36194.00312618778,37505.4703645111,38864.45780421139,40272.68731029064,41731.94313846044,43244.07419583063,44810.99638351261,46434.69502410538,48117.22737714005,49860.72524566995,51667.39767730887,53539.53376313978,55479.50553804023,57489.77098609928,59572.877154933856,61731.46338285035,63968.2646429405,66286.11500834848,68687.95124309981,71176.81652304165,73755.86429160912,76428.36225530297,79197.69652394079,82067.3759009277,85041.03632898236,88122.44549695107,91315.50761354696,94624.26835406259
31,New Mexico,3329.2,3413.571263148544,3500.0807306841125,3588.7825907014435,3679.7324045735404,3772.9871417543945,3868.605215463704,3966.646519275947,4067.1724646367206,4170.246019329854,4275.931746919379,4384.295847191081,4495.40619761894,4609.332395882458,4726.145803461488,4845.919590335883,4968.728780817955,5094.65030054646,5223.76302467154,5356.14782726081,5491.887631957532,5631.067463922606,5773.774503092924,5920.09813878943,6070.130025709113,6223.964141335986,6381.696844807018,6543.426937269906,6709.255723770469,6879.287076708446,7053.62750090145,7232.38620029781,7415.67514638012,7603.60914830231,7796.3059248042,7993.886177948561,8196.473668726889,8404.195294581228,8617.181168890633,8835.564702472018,9059.482687146492,9289.07538142347,9524.48659835629,9765.863795624313,10013.35816789797
32,New York,48294.6,51453.20755178608,54818.39724041976,58403.680139551325,62223.45098641382,66293.04597599605,70628.80433512281,75248.13392365944,80169.58112622621,85412.9053150346,90999.15818280984,96950.76826431791,103291.63098584655,110047.20460418476,117244.61242029104,124912.7516780334,133082.40958522417,141786.3869227687,151059.62973821227,160939.3696524289,171465.27334277635,182679.6018028849,194627.38001850044,207356.57774062207,220918.30208172952,235367.002708365,250760.69045390794,267161.17022926186,284634.28916657896,303250.20099230733,323083.64769100555,344214.25959079154,366726.8750752542,390711.8812054553,416265.576619603,443490.5581674213,472496.13283153373,503398.75658970553,536322.5019799556,571399.5562457885,608770.7520615767,648586.1329689284,691005.5557942421,736199.3324661233,784348.9138095317
33,North Carolina,19917.8,21530.536399981753,23273.85542936164,25158.330312071805,27195.390381810557,29397.390400912045,31777.685491937413,34350.71213644733,37132.0757322131,40138.64523990066,43388.65549325907,46901.817793324706,50699.439457394365,54804.553047831614,59242.056064478485,64038.86194790659,69224.06330934186,74829.10837725182,80887.99173074335,87437.46047656833,94517.23712020005,102170.26048269255,110442.94612448309,119385.4678556069,129052.06203968289,139501.35653727298,150796.72628365524,163006.6776575889,176205.26397226655,190472.53460840447,205895.02051346216,222566.25901154178,240587.3611069379,260067.62472203159,281125.19758881483,303887.79381447955,328493.46846703964,355091.45487884484,383843.0697462294,414922.69151472184,448518.81798371905,484835.2095449926,524092.12498876604,566527.6573725218,612399.1780545779
34,North Dakota,3627.8,3720.014658916379,3814.573312352595,3911.5355420538235,4010.9624442672275,4112.9166682389205,4217.4624556894805,4324.665681292888,4434.593894184391,4547.316360523459,4662.904107138636,4781.429966281801,4902.968621520025,5027.59665479396,5155.392594672386,5286.436965833348,5420.812339803043,5558.6033869844305,5699.896930008356,5844.781998440805,5993.349884880744,6145.694202483919,6301.910943948835,6462.098542002101,6626.35793142124,6794.792612634056,6967.508716934619,7144.615073356975,7326.22327724871,7512.447760587573,7703.405864085477,7899.217911125302,8100.0072835770825,8305.90049954137,8517.02729306874,8733.520695905674,8955.517121318342,9183.156450047094,9416.582118445804,9655.941208861635,9901.384542312153,10153.06677351818,10411.146488352293,10675.786303764351,10947.152970247007
35,Ohio,21720.3,22752.887070600227,23834.56352110638,24967.66306969891,26154.630379951246,27398.026335194292,28700.533563625122,30064.962226080388,31494.256078961556,32991.49882539269,34559.92076831351,36202.905779861634,37923.99860208063,39726.91249470502,41615.5372465224,43593.947567597206,45666.411880462365,47837.40152924576,50111.600426600344,52493.91515925101,54989.48557396111,57603.695866757706,60342.18619934067,63210.864867738004,66215.92104946129,69363.83815666327,72661.40782410697,76115.74456212546,79734.3011061861,83524.8844961758,87495.67292009851,91655.23335852525,96012.54006786442,100576.99394233039,105358.4427963834,110367.20261140064,115614.07979241785,121110.3944829605,126868.0049882665,132899.3333595933,139217.39219480762,145835.81271308035,152768.8741642575,160031.53463635803,167639.46332766596
36,Oklahoma,6894.6,6936.481044782522,6978.61649473896,7021.0078952460535,7063.656801067891,7106.564776412928,7149.733394991358,7193.1642400728315,7236.858904544523,7280.818990969555,7325.04611164577,7369.541888664869,7414.307953971898,7459.345949425109,7504.657526856171,7550.244348130756,7596.108085209492,7642.25042020928,7688.673045464991,7735.377663591538,7782.3659875463145,7829.639740692023,7877.2006568598845,7925.050480413225,7973.190966311455,8021.623880174433,8070.350998347225,8119.374107965253,8168.695007019838,8218.315504424148,8268.237420079544,8318.462584942317,8368.992841090854,8419.830041793191,8470.976051574986,8522.432746287905,8574.202013178416,8626.285750957013,8678.685869867852,8731.404291758807,8784.442950151963,8837.803790314529,8891.488769330179,8945.499856170838,8999.839031768892
37,Oregon,8594.1,9214.722215653428,9880.162612915468,10593.65773303785,11358.67784382921,12178.943818198926,13058.445231583602,14001.45976627768,15012.574017046181,16096.70579921305,17259.128067726215,18505.494563535958,19841.86731202436,21274.746107231524,22811.100125282766,24458.40182077679,26224.663270998728,28118.475144727487,30149.048485172283,32326.259510260454,34660.69764817432,37163.71704177033,39847.49177238559,42725.075071626896,45810.462809134275,49118.661565108014,52665.76161868759,56469.015207180295,60546.92043677355,64919.31125285228,69607.45390751533,74634.15039348548,80023.84934749069,85802.76496252377,91999.00448734101,98642.70493332643,105766.17965363087,113404.07550751143,121593.54137428054,130374.40883647586,139789.38591105022,149884.26477084335,160708.14446664232,172313.66973309708,184757.28703998527
38,Pennsylvania,27180.4,28072.473873468574,28993.82604290502,29945.4174361431,30928.24051913281,31943.320331036626,32991.71555329808,34074.519613797704,35192.861827247885,36347.90857301606,37540.864511604595,38772.973841056184,40045.521594595004,41359.83498085715,42717.284768108046,44119.28671389053,45567.303041594714,47062.84396548957,48607.46926580676,50202.78991551952,51850.46976051321,53552.22725489983,55309.83725328645,57125.13286186674,59000.00735026618,60936.41612613505,62936.3787745484,65001.981164340184,67135.3776235683,69338.79318637944,71614.52591361706,73964.94928959299,76392.514697522,78899.75397620161,81489.28206060315,84163.79970912838,86926.09632037602,89779.05284235583,92725.6447771846,95768.94528439766,98912.12838611258,102158.47227738792,105511.36274522949,108974.29669981016,112550.88582158589
39,Rhode Island,1979.1,1984.4880896331686,1989.8908483128205,1995.3083159753598,2000.7405326659173,2006.187538538646,2011.6493738570193,2017.1260789941268,2022.617694432974,2028.1242607667814,2033.6458186992838,2039.182409045032,2044.7340727296946,2050.300850790359,2055.8827843758377,2061.479914746969,2067.092283276924,2072.719931451512,2078.362900869488,2084.021233242858,2089.6949703971904,2095.3841542719224,2101.088826920671,2106.8090305115447,2112.544807327454,2118.296199766424,2124.0632503419088,2129.846001683105,2135.6444965352675,2141.458777760024,2147.288888335693,2153.134871357602,2158.9967700384045,2164.8746277084,2170.7684878158557,2176.6783939273255,2182.6043897279733,2188.5465190218956,2194.5048257324456,2200.4793539025572,2206.470147695071,2212.4772513930607,2218.500709400161,2224.5405662408953,2230.5968665610035
40,South Carolina,9998.9,10754.197791173288,11566.54933359434,12440.264358563154,13379.978146243253,14390.676117000477,15477.720280324509,16646.877681651367,17904.350998004487,19256.811444772036,20711.434168199296,22275.936311362235,23958.617955571975,25768.406154414668,27714.902294038584,29808.43303094673,32060.10507753295,34481.864126012704,37086.5582233549,39888.005933434964,42901.06964802662,46141.73443556584,49627.19284599973,53375.936121631494,57407.852297858364,61744.33171425165,66408.38049574212,71424.74260595719,76820.03112023378,82622.86941474376,88864.04302077593,95576.66294980014,102796.3413557946,110561.38046676952,118912.9757878169,127895.43465373025,137556.41129067133,147947.15963394594,159122.8052431511,171142.63775727258,184070.42544128164,197974.7534929801,212929.38790489783,229013.66681162253,246312.9213987585
41,South Dakota,1868.1,1938.5172053666515,2011.588756224256,2087.4147069551004,2166.0988834472723,2247.749025259906,2332.4769331472876,2420.3986221438136,2511.6344804194205,2606.3094341230003,2704.553118439515,2806.500055095033,2912.2898365527417,3022.0673171521457,3135.9828114531724,3254.1923000567735,3376.8576431838405,3504.146802304885,3636.234070123952,3773.3003092316726,3915.5331997542444,4063.1274963374235,4216.2852948174195,4375.216308943832,4540.138157533534,4711.276662448693,4888.866157806951,5073.149810847134,5264.379954889858,5462.818434848941,5668.736965766712,5882.41750486415,6104.152637615291,6334.245978374534,6573.01258610543,6820.779395780165,7077.885666040471,7344.683443732913,7621.538045954628,7908.828560269565,8206.948363780159,8516.305661765176,8837.324046621285,9170.44307787367,9516.118884049902
42,Tennessee,10733.7,10972.73434723619,11217.091874658021,11466.891126933306,11722.253288662714,11983.302243169805,12250.164632600294,12522.9699193597,12801.850448919178,13086.941514020002,13378.381420307856,13676.311553428779,13980.876447619281,14292.223855823951,14610.504821374541,14935.8737512653,15268.488491060136,15608.5104014679,15956.104436622985,16311.439224109185,16674.68714676565,17046.02442631462,17425.63120885151,17813.69165223882,18210.394015446254,18615.93074988042,19030.498592748372,19454.29866250035,19887.536556397947,20330.42245025509,20783.17120040021,21246.00244790905,21719.140725158682,22202.815564754463,22697.26161088269,23202.71873314308,23719.4321429162,24247.652512322373,24787.636095829726,25339.644854570408,25903.946583425237,26480.8150409385,27070.530082125882,27673.377794239932,28289.65063555901
43,Texas,82320.2,86675.01223039703,91260.19792395395,96087.94404298291,101171.08225100582,106523.12301802514,112158.29152999405,118091.56549792967,124338.71496716219,130916.34423252898,137841.93597091985,145133.89770847352,152811.61074593032,160895.48167217986,169406.9966029214,178368.77828859794,187804.64624339106,197739.6800550935,208200.2860441304,219214.2674489027,230810.89832399786,243021.00134768183,255877.02974547748,269413.1535475731,283665.35040932515,298671.5012362472,314471.49086764565,331107.3140865106,348623.1872374243,367065.6657491569,386483.76787431276,406929.1049749148,428456.01870021276,451121.7254213201,474986.46830657276,500113.67744180997,526570.1384211617,554426.1698564392,583755.8102769314,614637.0149163675,647151.862910086,681386.77545312,717432.7454990387,755385.5796100653,795346.1526012808
44,Utah,9862.6,10830.407639526056,11893.185330268323,13060.25239381474,14341.842647994406,15749.194145531525,17294.647718668875,18991.75519388227,20855.3982256029,22901.918790980857,25149.26248997672,27617.13590735607,30327.179416468127,33303.1569400963,36571.16433236207,40159.85820894865,44100.70723221875,48428.26805470403,53180.488340669006,58399.03952289538,64129.68221257581,70422.66746653614,77333.17743043174,84921.80922184534,93255.10629637702,102406.14195618762,112455.16011768542,123490.27895714172,135608.26360438744,148915.37466021342,163528.29997798352,179575.1778800987,197196.72078172807,216547.44907467748,237797.04609111862,261131.84602863147,286756.4678839284,314895.609722954,345796.0190210184,379728.65635055007,416991.07138948777,457910.0120851361,502844.28985281027,552187.9259337224,606373.606502001
45,Vermont,1112.3,1115.2132923894533,1118.134215159691,1121.0627882959059,1123.9990318356358,1126.9429658688998,1129.8946105383359,1132.853986039339,1135.8211126201986,1138.7960105822383,1141.7787002799537,1144.7692021211524,1147.7675365670932,1150.7737241326263,1153.7877853863333,1156.8097409506686,1159.8396115020998,1162.8774177712498,1165.9231805430381,1168.9769206568233,1172.0386590065455,1175.1084165408697,1178.1862142633286,1181.2720732324665,1184.3660145619835,1187.4680594208799,1190.578229033601,1193.6965446801823,1196.823027696395,1199.9576994738923,1203.1005814603554,1206.2516951596408,1209.4110621319267,1212.578703993861,1215.754642418709,1218.9388991365017,1222.1314959341848,1225.3324546557674,1228.5417972024713,1231.7595455328815,1234.9857216630958,1238.2203476668758,1241.4634456757979,1244.7150378794045,1247.9751465253562
46,Virginia,20856.5,21814.367273704796,22816.226095082246,23864.096844533433,24960.092691578742,26106.4238563428,27305.402066754756,28559.44522045244,29871.08226079172,31242.95827679423,32677.83983731808,34178.62057020873,35748.326997681055,37390.12463970039,39107.32439767093,40903.389231304864,42781.94114213727,44746.76847776972,46801.833571572664,48951.2807332531,51199.444606401485,53550.85890987204,56010.26558062453,58582.62433646537,61273.12267797245,64087.186349774005,67030.49028227798,70108.97003591745,73328.8337709907,76696.5747672351,80218.98451838164,83903.16642809754,87756.55013493626,91786.90649518317,96002.36325381181,100411.42143515318,105022.97248633213,109846.31620804273,114891.17950882249,120167.73602064587,125686.62661539446,131458.98086357804,137496.43947858087,143811.177791695,150415.930305281
47,Washington,19709.2,21598.49846409852,23668.902639562548,25937.77308604556,28424.134524034,31148.835359156034,34134.72249828452,37406.832923285954,40992.603628781566,44922.101684271205,49228.27634971532,53947.23535859111,59118.54768508572,64785.575334161666,70995.8369365895,77801.40619773087,85259.34854110748,93432.1996080587,102388.48962575864,112203.31804047426,122958.9832344256,134745.67260649122,147662.21880315908,161816.9284407998,177328.49026818716,194326.97038430528,212954.9028564496,233368.48488357093,255738.88652643462,280253.6859868216,307118.44247074035,336558.4198242757,368820.4753949447,404175.1299568628,442918.8360562641,485376.4637976947,531904.0249144603,582891.65796495,638766.8996860255,699998.2699341219,767099.2002741741,840632.3391580051,921214.2697915552,1009520.6802507736,1106292.0291981422
48,West Virginia,3025.4,2934.4004678377714,2846.1380662545553,2760.5304664336145,2677.497815886567,2596.962663969113,2518.8498896371357,2443.086631375795,2369.602219236246,2298.3281089165935,2229.197817825594,2162.1468630694662,2097.1127013039636,2034.0346703956118,1972.8539328376844,1913.5134208681459,1855.9577832383625,1800.1333335829327,1745.9880003424753,1693.471278192667,1642.5341809342206,1593.1291957998637,1545.2102391356955,1498.7326134155812,1453.652965548492,1409.9292464398952,1367.52067176948,1326.3876839486302,1286.4919152221587,1247.796151879888,1210.264299544693,1173.8613495046275,1138.55334605773,1104.3073548390505,1071.0914321003509,1038.874594913829,1007.6267922720682,977.3188770572585,947.9225788535417,919.4104775771203,891.7559778995343,864.9332844402469,838.9173777054012,813.6839907503028,789.2095865438598
49,Wisconsin,11903.2,12592.578720542988,13321.88309303986,14093.425428034068,14909.651954484612,15773.15057570612,16686.659074497384,17653.073793473293,18675.458818121755,19757.05569170113,20901.293692779956,22111.80070800459,23392.414734567676,24747.196048846792,26180.44007979481,27696.69102789795,29300.756272881375,30997.721615843006,32792.967404141746,34692.18559016526,36701.3977780633,38826.97431566499,41075.65449211238,43454.567905248194,45971.257066504695,48633.70131496391,51450.342116410546,54430.1098275899,57582.45201052879,60917.36338669203,64445.41752594618,68177.80037080264,72126.34570223109,76303.57265949008,80722.72543293404,85397.81525564549,90343.66482702993,95575.95530922148,101111.27604530462,106967.17715698727,113162.22518848962,119716.06197307179,126649.46690884042,133984.42284128445,141744.18576142486
50,Wyoming,1998.6,1994.7484841562493,1990.904390595244,1987.0677050134516,1983.2384131349045,1979.416500711146,1975.6019535211778,1971.7947573714073,1967.9948980955942,1964.202361554798,1960.4171336373256,1956.6392002586786,1952.8685473615008,1949.105160915526,1945.3490269175265,1941.6001313912593,1937.8584603874158,1934.123999983569,1930.396736284122,1926.6766554202559,1922.963743549879,1919.2579868575742,1915.5593715545488,1911.867883878582,1908.1835100939747,1904.5062364914977,1900.836049388341,1897.1729351280633,1893.5168800805397,1889.867870641913,1886.2258932345417,1882.5909343069497,1878.9629803337764,1875.3420178157257,1871.7280332795162,1868.121013277831,1864.5209443892677,1860.927813218288,1857.3416063951688,1853.7623105759515,1850.1899124423926,1846.6243987019147,1843.0657560875563,1839.513971357923,1835.969031297138
