,State,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
24,Mississippi,445.80899999999997,459.7273720997349,474.0802824925655,488.88129767368343,504.1444076908065,519.884039367693,536.1150699405007,552.8528411198787,570.1131735920857,587.9123819728394,606.2672902280327,625.1952475758919,644.7141448856079,664.8424315879407,685.5991331137815,707.003868877154,729.076870819655,751.8390025338608,775.3117789837751,799.5173868409597,824.4787054555687,850.2193284821078,876.7635861803615,904.1365684125648,932.3641483585585,961.4730069713431,991.4906581961461,1022.4454749768416,1054.3667160743025,1087.2845537220344,1121.2301021452324,1156.2354469702161,1192.333675552041,1229.5589082489537,1267.9463306732493,1307.5322269490173,1348.3540140082098,1390.4502769574492,1433.8608055490058,1478.6266317904158,1524.79006872829,1572.3947504429723,1621.4856732918497,1672.1092384402994,1724.313295720472
25,Missouri,216.195,219.15086943716423,222.1471522239876,225.18440090139435,228.26317556477957,231.38404396729575,234.54758162455144,237.75437192074142,241.00500621622788,244.30008395659246,247.64021278317932,251.02600864514952,254.45809591306747,257.9371074940404,261.46368494843193,265.03847860817154,268.6621476966815,272.3353604504432,276.0587942422264,279.83313570600217,283.65908086356455,287.537335252883,291.4686140582099,295.4536422419666,299.4931546784331,303.58789628926536,307.73862218086515,311.9460977836286,316.2110989930982,320.5344123130446,324.9168350005051,329.35917521280476,333.86225215658766,338.42689623888594,343.053949220254,347.7442643699968,352.4987066235199,357.31815274183157,362.2034914732248,367.15562371717067,372.175462690452,377.26393409556846,382.42197629144454,387.6505404664709,392.950590813912
26,Montana,61.13099999999999,61.50678363636362,61.88487728469104,62.2652951450558,62.648051504821936,63.03316073918057,63.420637311689816,63.810495774817944,64.20275077048997,64.59741703063756,64.9945093777523,65.39404272544236,65.7960320789927,66.20049253592849,66.60743928658223,67.01688761466424,67.42885289783663,67.84335060829086,68.26039631332883,68.68000567594756,69.1021944554274,69.52697850792396,69.95437378706356,70.38439634454247,70.81706233072968,71.25238799527355,71.69038968771201,72.13108385808668,72.57448705756063,73.02061593904,73.46948725779946,73.92111787211147,74.37552474387941,74.83272493927467,75.29273562937756,75.75557409082221,76.22125770644543,76.68980396593959,77.16123046650942,77.63555491353297,78.11279512122654,78.59296901331372,79.07609462369858,79.56219009714295,80.05127368994788
27,Nebraska,137.172,139.20877940432476,141.27580164495637,143.3735157784524,145.50237752912443,147.6628493880432,149.85540071351397,152.0805078330436,154.33865414682188,156.6303302327392,158.95603395296365,161.31627056210067,163.71155281695857,166.14240108794397,168.6093434721112,171.11291590789048,173.6536622915194,176.23213459520335,178.8488929870304,181.50450595266673,184.19955041885905,186.9346118787708,189.71028451917937,192.52717134956205,195.38588433309872,198.28704451961954,201.23128218052693,204.21923694572072,207.25155794255653,210.32890393686748,213.45194347607966,216.6213550344529,219.83782716047787,223.10205862646197,226.41475858033618,229.77664669971617,233.1884533482508,236.65091973429213,240.16479807192167,243.73085174436724,247.34985546984663,251.02259546987352,254.74986964006266,258.53248772347104,262.37127148651314
28,Nevada,250.488,257.485175534733,264.67781139277037,272.07136759691656,279.67145669120646,287.4838480014602,295.5144720148529,303.769424881824,312.254973043744,320.97755798985077,329.9438011470676,339.1605089064136,348.6346777898234,358.37349976129696,368.3843676864127,378.674880944347,389.25285119666137,400.1263083172354,411.3035064878479,422.7929304640331,434.6033020159677,446.7435865492799,459.22299991080416,472.0510153844499,485.23737088249345,498.7920763377534,512.7254213022594,527.0479827581847,541.7706331469697,556.9045486227321,572.461217536231,588.4524491558215,604.8903826320231,621.7874962125063,639.1566167144906,657.0109292617477,675.3639872935995,694.2297228535085,713.6224571650724,733.5569115034499,754.0482183704704,775.1119329819123,796.7640450756678,819.0209910497598,841.8996664394238
29,New Hampshire,47.712,46.47602843933656,45.27207451991156,44.09930882996256,42.95692344350322,41.84413136373782,40.76016598089399,39.70428054410017,38.675747646944096,37.67385872635768,36.6979235744833,35.74726986318505,34.821242680877496,33.91920408135275,33.04053264429517,32.18462304718079,31.35088564826671,30.538746080382964,29.74764485524724,28.97703697802973,28.226391571902596,27.495191512315447,26.78293307074484,26.089125567672383,25.4132910345524,24.75496388453626,24.113690591726538,23.489029378740042,22.88054991236448,22.287833007099074,21.71047033637493,21.148064151256158,20.60022700642805,20.06658149328343,19.5467599799234,19.04040435789331,18.547165795479483,18.06670449739677,17.59868947070133,17.142798296767435,16.698716909171143,16.26613937732789,15.844767695734891,15.434311578673205,15.03448826022798
30,New Jersey,629.202,651.907668368693,675.4327037706583,699.8066742557907,725.0602148800257,751.2250662098039,778.3341142160233,806.4214316076232,835.522320656751,865.6733575693371,896.912438456846,929.2788269669857,962.8132036332398,997.5577170052495,1033.5560366243094,1070.8534079105614,1109.4967090308724,1149.5345098188725,1191.0171328212077,1233.996716546736,1278.5272809981623,1324.6647955684768,1372.467249387537,1421.9947242072067,1473.3094699166606,1526.4759827827713,1581.5610865139106,1638.6340162490587,1697.766505577781,1759.032876700447,1822.5101338420143,1888.27806003678,1956.4193174057555,2027.0195510526921,2100.167496709348,2175.9550922652916,2254.4775933224155,2335.8336929194097,2420.1256455766606,2507.4593958174937,2597.944711327291,2691.6953209178473,2788.8290574703747,2889.468006036808,2993.7386572855653
31,New Mexico,205.758,207.28678409962572,208.8269270811577,210.3785133412077,211.94162790345527,213.51635642330672,215.10278519258893,216.70100114427797,218.31109185726285,219.93314556114464,221.56725114107127,223.21349814260824,224.87197677664557,226.5427779243411,228.22599314210066,229.9217146665951,231.63003541981476,233.35104901416128,235.08484975757747,236.83153265871513,238.59119343214135,240.36392850358342,242.14983501521286,243.9490108309685,245.76155454191925,247.58756547166675,249.42714368178798,251.28038997731852,253.14740591227644,255.0282937952272,256.92315669489,258.8320984457857,260.7552236539267,262.6926377025492,264.644446757888,266.610757774994,268.5916785035954,270.587317494002,272.5977841030534,274.62318850011184,276.663641673099,278.7192554345779,280.79014242788026,282.8764161332787,284.9781908742057
32,New York,1055.628,1068.3503195085357,1081.2259670963542,1094.256790657614,1107.4446603571018,1120.7914688986382,1134.2991317967137,1147.9695876514015,1161.804798426583,1175.8067497315246,1189.977451105851,1204.3189363079503,1218.8332636068565,1233.522516077649,1248.388801900413,1263.434254662802,1278.6610336662472,1294.0713242358574,1309.667338034054,1325.4513133779844,1341.4255155607639,1357.5922371765853,1373.9537984497501,1390.512547567663,1407.2708610178404,1424.2311439289806,1441.3958304161445,1458.7673839300958,1476.3482976108521,1494.1410946454969,1512.1483286303035,1530.3725839372232,1548.816476084791,1567.482652113501,1586.3737909657054,1605.492603870093,1624.8418347308,1644.4242605212116,1664.2426916825095,1684.2999725270215,1704.5989816464337,1725.1426323249214,1745.9338729572596,1766.9756874719726,1788.2710957595825
33,North Carolina,427.917,463.36603846772425,501.751707936989,543.3172816251217,588.3261857268712,637.0636689056217,689.838610086797,746.9854760105353,808.8664409498315,875.8736820280822,948.4318646828511,1027.0008340277425,1112.0785291691702,1204.2041389478145,1303.9615191046064,1411.9828925278903,1528.9528560324713,1655.6127190639284,1792.76520182519,1941.2795226002436,2102.096906516427,2276.2365506576625,2464.802083333166,2668.988558437928,2890.0900292324563,3129.507749541413,3388.759054347099,3669.4869760594856,3973.4706574069105,4302.636626940234,4659.071008610146,5045.032742797103,5462.967902583564,5915.525195999408,6405.572752487642,6936.216299976386,7510.818847756257,8133.021999905436,8806.769034338506,9536.329893744953,10326.32824680004,11181.77079115131,12108.078983891488,13111.123400612985,14197.260940798138
34,North Dakota,83.496,90.37690139016141,97.82485753673181,105.88659939522611,114.61270901698136,124.05793691778034,134.2815456008084,145.34768138932074,157.3257769020221,170.2909866964236,184.32465881354753,199.51484518260912,215.9568540881238,233.75384816580245,253.01749167925996,273.86865113876667,296.4381536579576,320.8676078066824,347.3102921102989,375.93211677015233,406.91266463939235,440.4463179855584,476.74347810961586,516.0318854737392,558.5580486207625,604.5887908508148,654.4129243595024,708.3430623417398,766.7175804309712,829.9027397805049,898.2949851078791,972.3234321209555,1052.4525599326782,1139.185125357605,1233.0653173754783,1334.6821715539868,1444.673265853947,1563.7287210056122,1692.5955305558043,1832.0822477540225,1983.0640586846143,2146.4882734755274,2323.380270037314,2514.849927625382,2722.098590591809
35,Ohio,788.739,812.2216293412439,836.4033922118026,861.3051034737902,886.9481976970969,913.3547476095588,940.5474830964317,968.5498107655255,997.3858340948383,1027.080374180033,1057.658991099617,1089.148005916212,1121.5745233328546,1154.9664550238294,1189.3525436601149,1224.7623876501243,1261.2264666170383,1298.7761676346558,1337.4438122443505,1377.2626842763843,1418.2670584995292,1460.4922301236543,1503.9745451806764,1548.7514318100223,1594.8614324755347,1642.3442371415501,1691.2407174367086,1741.5929618349007,1793.4443118836343,1846.8393995110061,1901.82418544339,1958.4459987669104,2016.7535776667564,2076.797111379399,2138.628283393828,2202.3003159389896,2267.8680157957224,2335.3878214726233,2404.9178517864493,2476.517955888873,2550.249764782656,2626.176744371576,2704.3642500897827,2784.8795831575903,2867.7920485121467
36,Oklahoma,584.4720000000001,589.1865919520168,593.9392137451106,598.7301721436477,603.5597763864822,608.4283382069161,613.3361718528208,618.2835941069203,623.2709243072386,628.2984843677118,633.3665987989665,638.4755947292656,643.6258019256234,648.8175528150908,654.0511825062123,659.3270288106559,664.6454322650177,670.0067361528023,675.4112865265806,680.859432230326,686.351524921931,691.8879190959055,697.4689721062587,703.0950441895637,708.7664984882109,714.4837010738464,720.2470209710011,726.05683018091,731.913503705523,737.8174195717105,743.7689588556633,749.7685057074898,755.8164473760113,761.9131742337577,768.0590798021645,774.2545607769736,780.5000170538376,786.7958517541327,793.1424712509779,799.5402851954653,805.9897065431015,812.4911515804623,819.0450399520627,825.6517946874429,832.311842228474
