,State,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
20,Maryland,28136.416,27326.215834821083,26539.345730857352,25775.13388899089,25032.927854847483,24312.093961756433,23612.016789750574,22932.098640144624,22271.759025243267,21630.43417274332,21007.57654440685,20402.654368594296,19815.151186258514,19244.565410012106,18690.409895891607,18152.211527452888,17629.510811842734,17121.861487501694,16628.830143163297,16149.995847824364,15684.949791370474,15233.29493554977,14794.645674997126,14368.627508019277,13954.876716859822,13553.040057171138,13162.774456428082,12783.746721026002,12415.633251812982,12058.119767813465,11710.901037907366,11373.680620235602,11046.170609109553,10728.091389208374,10419.171396854295,10119.146888162115,9827.76171386491,9544.767100623749,9269.921438634687,9002.990075351694,8743.745115149439,8491.965224754855,8247.435444281393,8009.947003704624,7779.297144622506
21,Massachusetts,3471.3759999999997,3531.53214310559,3592.730743597917,3654.9898664217567,3718.3278895727926,3782.763509522533,3848.3157467372403,3915.003951292501,3982.8478085850857,4051.8673451437967,4122.082934541009,4193.515303406658,4266.185537546438,4340.115088166032,4415.325778203196,4491.839808769575,4569.679765704153,4648.868626240269,4729.42976578816,4811.386964835048,4894.764415964799,4979.58673099922,5065.87894826312,5153.666539975257,5242.975419767376,5333.8319503335315,5426.262951211983,5520.295706701931,5615.957973917449,5713.277990980988,5812.284485358858,5913.0066823411635,6015.474313668691,6119.717626309286,6225.767391386324,6333.654913261901,6443.412038777434,6555.071166654385,6668.665257057899,6784.22784132617,6901.793031868407,7021.395532234325,7143.070647358139,7266.85429398006,7392.783011248411
22,Michigan,81120.576,77222.02930179119,73510.84155870265,69978.00854921772,66614.95878269756,63413.532702912315,60365.962891022726,57464.85521998015,54703.17091462092,52074.20947392864,49571.59241402982,47189.247792479444,44921.39547628869,42762.53311795167,40707.42280544557,38751.078353813966,36888.753207499765,35115.928924075815,33428.30421143212,31821.784491821178,30292.471967441397,28836.656163455347,27450.804925497894,26131.555849832137,24875.70812536058,23680.214767698395,22542.17522646676,21458.828347869814,20427.545675480782,19445.825072983393,18511.28465339582,17621.65700004805,16774.783665291336,15968.609933592383,15201.179836306203,14470.63140603236,13775.192159040522,13113.174794804607,12482.97310221159,11883.05806251246,11311.974139560145,10768.335748333662,10250.82389318029,9758.182967619332,9289.217707943048
23,Minnesota,45127.888,45496.32428515578,45867.7685838091,46242.24545419584,46619.77965505199,47000.396147250525,47384.120095451755,47770.97686976709,48160.992047436375,48554.19141451898,48950.60096759862,49350.24691550217,49753.15568103243,50159.35390271515,50568.86843656017,50981.72635783709,51397.95496286532,51817.5817708188,52240.63452554546,52667.14119740151,53097.12998510072,53530.629317578765,53967.66785587287,54408.27449501669,54852.478365950774,55300.308837448545,55751.79551805804,56206.968258059474,56665.857151438846,57128.49253787759,57594.9050047585,58065.12538918804,58539.18478003516,59017.11451998674,59498.94620761983,59984.71169949083,60474.44311224165,60968.17282472319,61465.93348013602,61967.757988188634,62473.67952727331,62983.73154665966,63497.947768706224,64016.36219108996,64539.00908905408
24,Mississippi,10596.832,10271.00558604785,9955.197529660385,9649.099791083934,9352.413802026513,9064.850174433766,8786.128418219334,8515.976667674313,8254.131416288945,8000.337259727888,7754.346646708363,7515.919637538181,7284.823670078131,7060.833332900444,6843.730145422076,6633.3023447983505,6429.344679369094,6231.658208455789,6040.050108314478,5854.333484055132,5674.327187344032,5499.855639711352,5330.748661291606,5166.841304829894,5007.973694792047,4853.990871421742,4704.742639592472,4560.083422306948,4419.872118701028,4283.971966413679,4152.250408188719,4024.5789625782304,3900.8330986215183,3780.892114377387,3664.639019191245,3551.96041958221,3442.746408638897,3336.8904588160194,3234.2893180272276,3134.8429089328342,3038.4542313241946,2945.029267509528,2854.476890608888,2766.7087756688397,2681.6393135101375
25,Missouri,110353.216,106578.42750898033,102932.76101973298,99411.79973079177,96011.27792365797,92727.07579479282,89555.21446438906,86491.85115587457,83533.27454030786,80675.90024002519,77916.26648609183,75251.02992429628,72676.9615646065,70190.94286918076,67789.96197419349,65471.110040899155,63231.577731513,61068.65180563938,58979.71183312408,56962.22701934816,55013.753139117194,53131.92957543114,51314.47645954727,49559.191908871384,47863.94935933079,46226.69498899735,44645.445229839046,43118.28436458573,41643.36220579742,40218.8918543234,38843.147534436386,37514.462503019,36231.22703026952,34991.886449480444,33794.939273527125,32638.935375784633,31522.474233268887,30444.20322987368,29402.81601764788,28397.050934127466,27425.68947380497,26487.55481188448,25581.510378533716,24706.458481905804,23861.338978262578
26,Montana,27953.712,28142.559420022244,28332.682640126033,28524.090279258067,28716.791014592232,28910.793581922957,29106.106776061246,29302.73945123337,29500.700521482268,29699.998961071644,29900.643804892803,30102.644148874242,30306.00915039399,30510.748028694747,30716.870065301828,30924.38460444392,31133.301053476695,31343.628883309273,31555.377628833576,31768.556889356572,31983.176329035454,32199.24567731574,32416.774729372348,32635.773346553644,32856.25145682849,33078.21905523632,33301.686204340236,33526.663034683195,33753.159745247256,33981.18660391592,34210.75394793964,34441.87218440441,34674.55179070359,34908.80331501285,35144.63737676837,35382.06466714827,35621.09594955724,35861.74206011453,36104.01390814515,36347.92247667445,36593.478822926016,36840.69407882291,37089.57945149236,37340.14622377378,37592.40575473027
27,Nebraska,41473.808,40529.26336269565,39606.230243500766,38704.21872865892,37822.75006194741,36961.35639057016,36119.58051683781,35296.97565550311,34493.10519662296,33707.54247382101,32939.87053782815,32189.681935180306,31456.5784919564,30740.171102441534,30040.07952260326,29355.932168271316,28687.36591791372,28034.025919904547,27395.56540418106,26771.64549819028,26161.935047027255,25566.110437669602,24983.855427215014,24414.860975030566,23858.825078724727,23315.452613855046,22784.455177286396,22265.550934116654,21758.464468088587,21262.926635408494,20778.674421894102,20305.450803375807,19843.00460927721,19391.090389302564,18949.468283160306,18517.9038932536,18096.168160270267,17684.037241606107,17281.292392557054,16887.719850217123,16503.110720020522,16127.260864867718,15759.970796776573,15401.045571001105,15050.29468256161
28,Nevada,5298.416,5027.927933851679,4771.2484840763755,4527.672710567665,4296.5316609343445,4077.1905333008845,3869.0469328982736,3671.5292176571998,3484.094928259924,3306.22929833917,3137.4438407324656,2977.275005909249,2825.2829088862663,2681.0501211348796,2544.180524162408,2414.298221618985,2291.046506942174,2174.086883704086,2063.0981359705092,1957.7754461188877,1857.829557692353,1762.9859809906754,1672.984239216385,1587.5771531056944,1506.530162079543,1429.6206800503833,1356.6374841155084,1287.3801344580395,1221.658423862397,1159.2918553324164,1100.1091463774449,1043.947758605002,990.6534513280835,940.0798579611426,892.0880840413714,846.5463257712937,803.3295080350412,762.3189408941672,723.4019936196045,686.4717853645321,651.4268916286236,618.1710657075108,586.6129743624614,556.6659469843135,528.2477375627786
29,New Hampshire,913.52,789.2913186813187,681.9563728716339,589.2178001871672,509.0906542825937,439.85991970295527,380.0438042488446,328.36202317654295,283.7083963984142,245.12717216291557,211.79257045394766,182.9911082630949,158.1063284306136,136.6056051962307,118.02874405003999,101.97813187839994,88.1102265817494,76.12820401087964,65.77560483907047,56.83084538980127,49.1024749315728,42.42507792851551,36.65573353988497,31.670956588719296,27.36405452514346,23.64284381361983,20.427676866438013,17.64973729256801,15.249566973935822,13.175793443139606,11.384030323811555,9.835927299007512,8.498349273455666,7.342667160719251,6.344145115511551,5.48141109568237,4.7359994219563335,4.091955544519964,3.5354945570096943,3.0547061488449145,2.639299680801444,2.2803839275056434,1.9702767725289145,1.702340782858087,1.4708411434309572
30,New Jersey,2923.264,2744.492813375131,2576.65431608905,2419.0799233522566,2271.1419374440115,2132.251047277961,2001.8539808809467,1879.4313014336558,1764.4953380936302,1656.5882433580716,1555.2801692279452,1460.1675549081276,1370.8715192226541,1287.0363513412478,1208.3280938049402,1134.433212206263,1065.0573462246837,999.92413704203,938.7741264669153,881.3637233828232,827.4642334026981,776.86094786467,729.3522885399263,684.7490046456744,642.8734189644957,603.5587200670067,566.6482978183949,531.9951195218207,499.46114421355054,468.9167727766665,440.2403316828793,413.31758830593,388.0412958758312,364.3107662612722,342.0314688783663,321.1146541279939,301.47699986170255,283.04027946786124,265.7310502558899,249.4803608972421,234.22347675773207,219.89962202706724,206.45173761835866,193.82625387320252,181.97287716690246
31,New Mexico,33982.944,32130.338930042377,30378.72998170484,28722.61127748133,27156.777096808695,25676.305512791227,24276.542920981112,22953.089411583765,21701.784939108078,20518.69624598833,19400.10449907439,18342.49360012776,17342.539133579423,16397.097916808805,15503.198120096913,14658.029925197463,13858.936693162845,13103.406613662515,12389.064809544912,11713.665871824964,11075.086801632206,10471.320336933779,9900.468643055994,9360.73734717174,8850.429898002178,8367.942233003425,7911.757736275458,7480.4424713443095,7072.640673832628,6687.070489850603,6322.519946711631,5977.843143307365,5651.956648167254,5343.83609388051,5052.512957175651,4777.07151453636,4516.645963784188,4270.417702580266,4037.612755291503,3817.4993401330453,3609.3855689397556,3412.6172723363275,3226.5759434698452,3050.6767938412686,2884.3669151246863
32,New York,5115.7119999999995,4335.855985180473,3674.8837941278425,3114.672384530625,2639.8614504380716,2237.4322616146333,1896.3507060127097,1607.2647480285098,1362.2480072195228,1154.582426728272,978.5740724485611,829.3970123745286,702.9609954967956,595.7993021642354,504.9736909065932,427.993835477061,362.7490431778728,307.4503822696176,260.58163166920775,220.85770803771365,187.18943038008442,158.65365604553435,134.46796929455653,113.9692284242872,96.59538324085605,81.8700643362385,69.3895216265869,58.81155402287047,49.84612669904555,42.24741869482114,35.80708280809508,30.34853297162387,25.722102480839872,21.80094031739376,18.477533050674868,15.660756952138557,13.273379495051065,11.249941733856193,9.5349635006177,8.081422207237352,6.849463544081542,5.8053087239628445,4.92032830945423,4.170257229023066,3.534529458695446
33,North Carolina,65773.44,61667.91867080161,57818.66043783938,54209.66957993035,50825.94881499543,47653.436978352715,44678.950591077875,41890.12907561706,39275.38339099391,36823.84787416266,34525.33508738229,32370.29348397871,30349.767716573413,28455.3614228383,26679.2023341315,25013.909562022025,23452.562926761333,21988.67420024519,20616.16014396501,19329.317229907025,18122.79793935106,16991.58854107786,15930.988256641498,14936.589726127499,14004.260693221482,13130.126833479992,12310.555654445838,11542.14140070434,10821.690901152919,10146.210299671904,9512.89261405541,8919.106071503002,8362.383172199903,7840.410435539081,7351.018786375295,6892.174541360867,6461.970957906586,6058.620310649182,5680.446462498853,5325.877899395592,4993.441199830009,4681.754911991026,4389.523813096724,4115.5335270528,3858.645478072143
34,North Dakota,67965.888,67589.2868319927,67214.77242315117,66842.33321067588,66471.9576958371,66103.63444361999,65737.35208237142,65373.09930344902,65010.86486087193,64650.63757097365,64292.40631205674,63936.160024049415,63581.88770816414,63229.578426557986,62879.22130199498,62530.80551751025,62184.320316076075,61839.75500026978,61497.09893194345,61156.34153189549,60817.47227954399,60480.48071260193,60145.35642675416,59812.089075336175,59480.66836901466,59151.08407546984,58823.32601907954,58497.38408060505,58173.248196878674,57850.90836049305,57530.35461949219,57211.577077064205,56894.56589123577,56579.31127456824,56265.803493855485,55954.032869823386,55643.98977683099,55335.66464257333,55029.047947785875,54724.13022595068,54420.90206300404,54119.3540970459,53819.47701805079,53521.2615675804,53224.698538497694
35,Ohio,141778.30399999997,136431.72995824245,131286.77953009505,126335.84932668714,121571.62268906666,116987.05887538397,112575.3826558357,108330.07429999155,104244.85994170724,100313.70230738416,96530.79179387391,92890.53788284233,89387.56087890457,86016.68395932193,82772.92552351097,79651.49183105877,76647.76991736455,73757.32077643828,70975.87280078125,68299.31546865418,65723.69326940348,63245.19985786834,60860.17242922986,58565.08630598912,56356.549729074715,54231.29884538177,52186.192884334916,50218.20951634699,48324.440386313945,46502.086815545284,44748.45566577819,43060.95535916296,41437.092048338054,39874.46593093464,38370.76770306418,36923.77514654784,35531.34984484425,34191.43402282222,32902.04750570825,31661.2847927145,30467.312241022675,29318.365355962087,28212.746183377334,27148.820800331854,26125.0169004391
36,Oklahoma,38185.136,35516.23447573545,33033.87242971767,30725.01192231934,28577.526284124295,26580.136423854856,24722.35158797563,22994.41426082948,21387.2489159084,19892.414349089173,18502.05934347688,17208.881432997827,16006.088548158663,14887.36334252645,13846.830012564002,12879.02343655065,11978.860470498914,11141.613250306562,10362.884359920803,9638.583735092077,8964.907181410594,8338.316393797399,7755.520372507702,7213.458138039018,6709.282654158828,6240.345874611777,5804.184834968252,5398.508716565533,5021.186814598307,4670.237347164212,4343.817046486907,4040.2114776473663,3757.826033975143,3495.1775618053107,3250.8865706123647,3023.6699876069124,2812.3344187406115,2615.7698807246024,2432.9439711405385,2262.8964460242937,2104.7341764425623,1957.6264575731245,1820.8006456509797,1693.5380998645833,1575.1704078880855
